"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
64,20,2,1,30,1e-06,535.603448275872,1.83763095823316,3.75249715231648,7.21376266400532,3.52520084381104
64,21,8,3,30,1e-04,538.275862068975,2.10088731642858,5.26664526495542,7.90098262639436,5.77432990074158
64,22,2,1,30,0.001,541.568965517251,5.1340163045147,5.01200302058659,8.27955635627216,3.69521188735962
64,23,2,1,30,1e-04,536.879310344837,3.42850605230569,3.89941416954173,7.69874246446045,5.44231200218201
64,24,5,2,30,1e-05,538.086206896561,1.36070734026704,4.42714286017297,8.66433140240434,4.37124991416931
64,25,3,1,30,1e-05,536.965517241389,1.24815455471837,2.78910207891974,6.80824836643514,4.33924889564514
64,26,3,1,30,1e-05,536.103448275872,0.456758545219935,3.91120425495567,8.18077432900155,4.9822850227356
64,27,2,1,30,1e-04,539.155172413803,1.02579821213421,4.15121895555896,8.22985248146935,3.92922401428223
64,28,2,1,30,1e-06,537.637931034492,6.59200169082513,3.6056595257125,7.37262778795511,4.71427011489868
64,29,8,3,30,1e-04,540.448275862047,4.39307394345737,5.98545760052213,7.48716645932989,3.84622001647949
64,30,2,1,30,0.01,537.913793103458,2.38853946919256,5.78601917227264,7.21701583476765,4.54726099967957
80,1,2,1,30,1e-06,531.291666666665,1.82971248954336,2.21995424937475,7.1973208877743,4.50125789642334
80,2,2,1,30,1e-04,532.124999999998,2.31836050020093,3.85041344516166,7.45874418193258,3.2501859664917
80,3,3,1,30,1e-06,530.486111111109,2.60354301246376,3.21996389382366,7.53570893677395,4.50125813484192
80,4,2,1,30,1e-06,532.777777777776,0.552748402420106,1.33475746823218,7.61686657809844,3.64220786094666
80,5,2,1,30,1e-06,530.027777777776,0.448263184625294,1.24036839959894,7.1629743532958,4.15023684501648
80,6,2,1,30,1e-06,529.819444444443,1.68504549171462,3.07461208286047,7.61285382143455,4.4832558631897
80,7,2,1,30,1e-06,532.236111111109,2.09159273115637,2.62371986640934,7.70100279227022,3.35519218444824
80,8,2,1,30,1e-05,530.124999999998,1.49893163023281,2.07297301512827,7.98543636162709,4.5502598285675
80,9,2,1,30,1e-06,533.999999999998,1.23711356341615,1.97250507560184,7.46443779215703,3.61420702934265
80,10,2,1,30,1e-04,531.541666666665,3.22019894065512,4.22456190926964,8.30387095918062,4.33124804496765
80,11,2,1,30,1e-06,529.319444444443,2.74572773564692,1.66561454478469,7.57241888553472,4.45225501060486
80,12,2,1,30,1e-04,535.777777777776,2.80319737109104,3.93274866164352,7.75750795740526,3.46619892120361
80,13,2,1,30,1e-06,532.486111111109,0.716809170411269,1.65218361100611,7.70240787078222,4.55225992202759
80,14,2,1,30,1e-06,529.388888888887,3.56845747580059,1.67422074218283,7.91658053977182,3.61420702934265
80,15,2,1,30,1e-06,530.083333333332,2.33658916458407,4.38978843106996,7.86250124521882,4.33224701881409
80,16,4,1,30,1e-05,531.874999999998,1.13102348330719,2.7608737759748,7.62676910971735,4.53725981712341
80,17,2,1,30,1e-05,534.777777777802,0.873085637331129,2.80107514406127,8.56649189682597,3.35119199752808
80,18,2,1,30,1e-06,530.874999999998,0.569626851251042,1.50727188641892,7.90104096018553,4.52425909042358
80,19,8,3,30,1e-04,531.055555555554,7.60764798615206,5.70264188231341,7.50641448861823,3.71421313285828
80,20,2,1,30,1e-06,531.972222222221,2.42431939137163,2.40629016727804,7.55567122997229,4.31324601173401
80,21,4,1,30,1e-04,529.763888888887,1.41797854372201,2.06759905118856,7.53689671464397,4.40225195884705
80,22,2,1,30,1e-06,528.611111111109,2.63775318639382,1.68479793403895,7.80839196087797,3.29318904876709
80,23,2,1,30,1e-04,534.666666666665,1.17056032901324,3.3919399595566,7.69663979048688,4.565260887146
80,24,4,1,30,1e-04,529.069444444443,1.35330446282418,1.89537988687241,7.93147501157862,3.60320591926575
80,25,2,1,30,1e-06,530.388888888887,1.10156651830803,1.41800368152622,7.68077793141655,4.28124499320984
80,26,3,1,30,1e-06,531.930555555554,1.93327505318922,3.88432708353287,8.53029938368034,4.51925897598267
80,27,4,1,30,1e-04,532.319444444443,6.36814866345981,3.95493316573533,8.25429629064691,3.27318716049194
80,28,13,4,30,1e-04,530.847222222221,1.88968991146183,6.29386366420916,8.7714266943593,4.46725606918335
80,29,8,3,30,0.001,530.833333333332,2.2174620859549,6.64327814500163,9.12922642604077,3.55820298194885
80,30,3,1,30,1e-05,530.916666666665,3.30965595868644,2.7102567329096,6.91601456512151,4.23524188995361
